Id	*hcIdx	BaseId	NextInClass	TransLvl	NameStr	MonStatsEx	MonProp	MonType	AI	DescStr	Code	enabled	rangedtype	placespawn	spawn	spawnx	spawny	spawnmode	minion1	minion2	SetBoss	BossXfer	PartyMin	PartyMax	MinGrp	MaxGrp	sparsePopulate	Velocity	Run	Rarity	Level	Level(N)	Level(H)	MonSound	UMonSound	threat	aidel	aidel(N)	aidel(H)	aidist	aidist(N)	aidist(H)	aip1	aip1(N)	aip1(H)	aip2	aip2(N)	aip2(H)	aip3	aip3(N)	aip3(H)	aip4	aip4(N)	aip4(H)	aip5	aip5(N)	aip5(H)	aip6	aip6(N)	aip6(H)	aip7	aip7(N)	aip7(H)	aip8	aip8(N)	aip8(H)	MissA1	MissA2	MissS1	MissS2	MissS3	MissS4	MissC	MissSQ	Align	isSpawn	isMelee	npc	interact	inventory	inTown	lUndead	hUndead	demon	flying	opendoors	boss	primeevil	killable	switchai	noAura	nomultishot	neverCount	petIgnore	deathDmg	genericSpawn	zoo	rightArmItemType	leftArmItemType	canNotUseTwoHandedItems	SendSkills	Skill1	Sk1mode	Sk1lvl	Skill2	Sk2mode	Sk2lvl	Skill3	Sk3mode	Sk3lvl	Skill4	Sk4mode	Sk4lvl	Skill5	Sk5mode	Sk5lvl	Skill6	Sk6mode	Sk6lvl	Skill7	Sk7mode	Sk7lvl	Skill8	Sk8mode	Sk8lvl	Drain	Drain(N)	Drain(H)	coldeffect	coldeffect(N)	coldeffect(H)	ResDm	ResMa	ResFi	ResLi	ResCo	ResPo	ResDm(N)	ResMa(N)	ResFi(N)	ResLi(N)	ResCo(N)	ResPo(N)	ResDm(H)	ResMa(H)	ResFi(H)	ResLi(H)	ResCo(H)	ResPo(H)	DamageRegen	SkillDamage	noRatio	NoShldBlock	ToBlock	ToBlock(N)	ToBlock(H)	Crit	minHP	maxHP	AC	Exp	A1MinD	A1MaxD	A1TH	A2MinD	A2MaxD	A2TH	S1MinD	S1MaxD	S1TH	MinHP(N)	MaxHP(N)	AC(N)	Exp(N)	A1MinD(N)	A1MaxD(N)	A1TH(N)	A2MinD(N)	A2MaxD(N)	A2TH(N)	S1MinD(N)	S1MaxD(N)	S1TH(N)	MinHP(H)	MaxHP(H)	AC(H)	Exp(H)	A1MinD(H)	A1MaxD(H)	A1TH(H)	A2MinD(H)	A2MaxD(H)	A2TH(H)	S1MinD(H)	S1MaxD(H)	S1TH(H)	El1Mode	El1Type	El1Pct	El1MinD	El1MaxD	El1Dur	El1Pct(N)	El1MinD(N)	El1MaxD(N)	El1Dur(N)	El1Pct(H)	El1MinD(H)	El1MaxD(H)	El1Dur(H)	El2Mode	El2Type	El2Pct	El2MinD	El2MaxD	El2Dur	El2Pct(N)	El2MinD(N)	El2MaxD(N)	El2Dur(N)	El2Pct(H)	El2MinD(H)	El2MaxD(H)	El2Dur(H)	El3Mode	El3Type	El3Pct	El3MinD	El3MaxD	El3Dur	El3Pct(N)	El3MinD(N)	El3MaxD(N)	El3Dur(N)	El3Pct(H)	El3MinD(H)	El3MaxD(H)	El3Dur(H)	TreasureClass1	TreasureClass2	TreasureClass3	TreasureClass4	TreasureClass1(N)	TreasureClass2(N)	TreasureClass3(N)	TreasureClass4(N)	TreasureClass1(H)	TreasureClass2(H)	TreasureClass3(H)	TreasureClass4(H)	TCQuestId	TCQuestCP	SplEndDeath	SplGetModeChart	SplEndGeneric	SplClientEnd	*eol
skeleton7	649	skeleton1		1	Returned	skeleton1	lvl3arrowhailondeath	skeleton	Skeleton		SK	1													4	5		5	5	100	14	61	83	skeleton	skeleton	10	15	14	13				99	99	99	5	5	5	95	99	99	33	33	33																						1	1					1				1			1	1							1					SkeletonRaise	seq_skeletonraise	1																									-50	-40	-25		20		60		50		40	25	80		100	36	30	40	52	40	38	2				15	15	15	5	188	262	168	170	82	202	188	82	202	188				140	200	200	170	80	88	132	80	88	125				140	200	100	85	40	44	120	40	44	125				A1	cold	60	30	60	50	60	30	60	50	60	30	60	50	A2	ltng	60	30	60		60	30	60		60	30	60																Act 2 H2H A	Act 2 Champ A	Act 2 Unique A		Act 2 (N) H2H A	Act 2 (N) Champ A	Act 2 (N) Unique A		Act 2 (H) H2H A	Act 2 (H) Champ A	Act 2 (H) Unique A								0
batdemon6	650	batdemon1	batdemon7	1	Gloombat	batdemon1	lvl3lightningrodondeath	batdemon	BatDemon	Shocking Hit	BT	1													3	4		12	12	50	27	57	84	batdemon	batdemon	10	15	14	13				33	33	33	20	20	20	80	85	90	50	59	68	8	8	8																			1	1								1				1	1																																				100	85	75	-50	-40	-33										50			33	20	30	30	30	34	2				15	15	15	5	86	302	168	178	130	202	186	130	202	292				140	220	220	160	130	143	110	130	143	200				140	220	110	80	65	72	100	80	88	200				A2	ltng	85	64	100		85	5	180		85	5	240																														Act 3 H2H C	Act 3 Champ C	Act 3 Unique C		Act 3 (N) H2H C	Act 3 (N) Champ C	Act 3 (N) Unique C		Act 3 (H) H2H C	Act 3 (H) Champ C	Act 3 (H) Unique C						1	1	0
batdemon7	651	batdemon1	batdemon8	0	Fiend	batdemon1	lvl3twinpeaksondeath	batdemon	BatDemon	Shocking Hit	BT	1													3	4		12	12	50	27	57	84	batdemon	batdemon	10	15	14	13				33	33	33	20	20	20	80	85	90	50	59	68	8	8	8																			1	1								1				1	1																																				100	85	75	-50	-40	-33										50			26	35	40	30	50	28	2				15	15	15	5	86	302	168	178	130	202	186	130	202	292				140	220	220	160	130	143	110	130	143	200				140	220	110	80	65	72	100	80	88	200				A2	ltng	85	64	100		85	5	180		85	5	240																														Act 3 H2H C	Act 3 Champ C	Act 3 Unique C		Act 3 (N) H2H C	Act 3 (N) Champ C	Act 3 (N) Unique C		Act 3 (H) H2H C	Act 3 (H) Champ C	Act 3 (H) Unique C						1	1	0
bloodlord6	652	bloodlord1	bloodlord7	2	Blood Lord1	bloodlord1	lvl3ghostlydaggers	bloodlord	BloodLord		L3	1													1	2		9	9	50	36	61	82	bloodlord	bloodlord	10	15	14	13				90	90	90	85	85	85	70	70	70	10	10	10																						1	1												1	1												BloodLordFrenzy	A2	1																						100	85	75	-30	-20	-10							50	25	25	25	50		10	23	60	25	60	33	2				15	15	15	5	568	758	252	520	132	296	376	132	296	376				480	600	260	420	160	176	198	160	176	180				480	600	130	210	80	88	180	80	88	180				A1	cold	50	33	50	50	50	33	50	50	50	33	50	50	A2	fire	50	33	50		50	33	50		50	33	50																Act 5 H2H C	Act 5 Champ C	Act 5 Unique C		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
bloodlord7	653	bloodlord1	bloodlord8	3	Blood Lord4	bloodlord1	lvl3fanofknives	bloodlord	BloodLord		L3	1													1	2		9	9	50	36	62	82	bloodlord	bloodlord	10	15	14	13				90	90	90	85	85	85	70	70	70	10	10	10																						1	1												1	1												BloodLordFrenzy	A2	1																						100	85	75	-30	-20	-10							50	25	25	25	50		65	23	60	25	60	33	2				15	15	15	5	568	758	252	520	132	296	376	132	296	376				480	600	260	420	160	176	198	160	176	180				480	600	130	210	80	88	180	80	88	180				A1	ltng	50	33	50	50	50	33	70		50	33	70		A2	fire	50	33	50		50	33	50		50	33	50																Act 5 H2H B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) H2H C	Act 5 (N) Champ C	Act 5 (N) Unique C		Act 5 (H) H2H C	Act 5 (H) Champ C	Act 5 (H) Unique C								0
scarab6	654	scarab1	scarab7	2	Scarab	scarab1	lvl3arrowhailondeath	scarab	Scarab		SC	1							scarab6		1	1	4	5	4	5		6	6	50	24	54	85	scarab	scarab	10	15	14	13				90	94	96	70	70	70	70	70	70	70	75	80	20	24	28																			1	1												1	1							1					Jab	seq_scarabjab	5																						100	75	50	-50	-40	-25													36	30	40	52	40	38	6				15	15	15	5	134	222	170	166	102	302	184	102	302	184	2	4	190	140	220	290	220	110	121	132	110	121	140	40	70	95	140	220	145	110	55	61	120	55	61	140	40	70	95	A1	ltng	30	18	25		30	15	30		30	15	30		A2	ltng	10	18	25		10	15	30		10	15	30																Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
scarab7	655	scarab1		0	SteelWeevil	scarab1	lvl3lightningrodondeath	scarab	Scarab		SC	1							scarab7		1	1	4	5	4	5		6	6	50	24	54	85	scarab	scarab	10	15	14	13				90	94	96	70	70	70	70	70	70	70	75	80	20	24	28																			1	1												1	1							1					Jab	seq_scarabjab	5																						100	75	50	-50	-40	-25													33	20	30	30	30	34	6				15	15	15	5	134	222	170	166	102	302	184	102	302	184	2	4	190	140	220	290	220	110	121	132	110	121	140	40	70	95	140	220	145	110	55	61	120	55	61	140	40	70	95	A1	ltng	30	18	25		30	15	30		30	15	30		A2	ltng	10	18	25		10	15	30		10	15	30																Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
fetish6	656	fetish1	fetish7	1	Flayer	fetish1	lvl3twinpeaksondeath	fetish	Fetish		FE	1							fetish6		1	1	2	4	2	4		5	5	50	24	54	83	fetish	fetish	10	15	14	13				100	100	100	10	9	8	4	4	4	33	33	33																						1	1							1		1			1	1							1					SkeletonRaise	seq_fethisraise	1																						100	100	100	-50	-40	-33													26	35	40	30	50	28	2				15	15	15	5	130	214	170	158	138	202	184							110	160	250	150	120	132	105							110	160	125	75	60	66	95							A1	pois					7	13	13	50	10	25	25	50																													Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
fetish7	657	fetish1	fetish8	0	StygianDoll	fetish1	lvl3ghostlydaggers	fetish	Fetish		FE	1							fetish7		1	1	2	4	2	4		5	5	50	24	54	83	fetish	fetish	10	15	14	13				100	100	100	10	9	8	4	4	4	33	33	33																						1	1							1		1			1	1							1					SkeletonRaise	seq_fethisraise	1																						100	100	100	-50	-40	-33													10	23	60	25	60	33	2				15	15	15	5	130	214	170	158	138	202	184							110	160	250	150	120	132	105							110	160	125	75	60	66	95							A1	pois					7	13	13	50	10	25	25	50																													Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
fetish8	658	fetish1	fetish9	2	SoulKiller	fetish1	lvl3fanofknives	fetish	Fetish		FE	1							fetish8		1	1	2	4	2	4		5	5	50	24	54	83	fetish	fetish	10	15	14	13				100	100	100	10	9	8	4	4	4	33	33	33																						1	1							1		1			1	1							1					SkeletonRaise	seq_fethisraise	1																						100	100	100	-50	-40	-33													10	100	60	25	60	33	2				15	15	15	5	130	214	170	158	138	202	184							110	160	250	150	120	132	105							110	160	125	75	60	66	95							A1	pois					7	13	13	50	10	25	25	50																													Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
fetishblow6	659	fetishblow1	fetishblow7	1	Flayer	fetishblow1	lvl3arrowhailondeath	fetish	FetishBlowgun		FC	1	1						fetishblow6		1	1	3	3	3	3		5	5	50	24	53	83	fetishblow	fetishblow	10	15	14	13				20	20	20	30	30	30																			blowgun									1								1		1			1	1												SkeletonRaise	seq_fethisraise	1																						100	100	100	-50	-40	-33													36	30	40	52	40	38	2				15	15	15	5	130	214	170	130			250							90	150	220	180	0	0	121							90	150	110	90	0	0	110							A1	pois					7	13	13	50	10	25	25	50																													Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
fetishblow7	660	fetishblow1	fetishblow8	0	StygianDoll	fetishblow1	lvl3lightningrodondeath	fetish	FetishBlowgun		FC	1	1						fetishblow7		1	1	3	3	3	3		5	5	50	24	53	83	fetishblow	fetishblow	10	15	14	13				20	20	20	30	30	30																			blowgun									1								1		1			1	1												SkeletonRaise	seq_fethisraise	1																						100	100	100	-50	-40	-33													33	20	30	30	30	34	2				15	15	15	5	130	214	170	130			250							90	150	220	180	0	0	121							90	150	110	90	0	0	110							A1	pois					7	13	13	50	10	25	25	50																													Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
fetishblow8	661	fetishblow1	fetishblow9	2	SoulKiller	fetishblow1	lvl3twinpeaksondeath	fetish	FetishBlowgun		FC	1	1						fetishblow8		1	1	3	3	3	3		5	5	50	24	53	83	fetishblow	fetishblow	10	15	14	13				20	20	20	30	30	30																			blowgun									1								1		1			1	1												SkeletonRaise	seq_fethisraise	1																						100	100	100	-50	-40	-33													26	35	40	30	50	28	2				15	15	15	5	130	214	170	130			250							90	150	220	180	0	0	121							90	150	110	90	0	0	110							A1	pois					7	13	13	50	10	25	25	50																													Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
fetishshaman6	662	fetishshaman1	fetishshaman7	1	FlayerShaman	fetishshaman1	lvl3ghostlydaggers	fetish	FetishShaman	raises Stygian Dolls	FW	1							fetish6	fetishblow6	1	1	2	5	1	1		5	5	50	24	53	84	fetishshaman	fetishshaman	10	15	14	13				40	45	45	0	2	3	15	18	22	66	66	66	50	50	50																			1	1							1		1			1	1												FetishInferno	A1	11	FetishAura	A1	5	Resurrect2	seq_fetishres	1																100	100	100	-50	-40	-33													33	20	100	30	30	34	2				15	15	15	5	130	214	170	154										130	210	200	520										130	210	100	260																																																				Act 3 Cast B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) Cast B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) Cast B	Act 3 (H) Champ B	Act 3 (H) Unique B				1				0
fetishshaman7	663	fetishshaman1	fetishshaman8	0	StygianDollShaman	fetishshaman1	lvl3fanofknives	fetish	FetishShaman	raises Stygian Dolls	FW	1							fetish7	fetishblow7	1	1	2	5	1	1		5	5	50	24	53	84	fetishshaman	fetishshaman	10	15	14	13				40	45	45	0	2	3	15	18	22	66	66	66	50	50	50																			1	1							1		1			1	1												FetishInferno	A1	11	FetishAura	A1	5	Resurrect2	seq_fetishres	1																100	100	100	-50	-40	-33													26	35	40	30	50	28	2				15	15	15	5	130	214	170	154										130	210	200	520										130	210	100	260																																																				Act 3 Cast B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) Cast B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) Cast B	Act 3 (H) Champ B	Act 3 (H) Unique B				1				0
fetishshaman8	664	fetishshaman1		2	SoulKillerShaman	fetishshaman1	lvl3arrowhailondeath	fetish	FetishShaman	raises Stygian Dolls	FW	1							fetish8	fetishblow8	1	1	2	5	1	1		5	5	50	24	53	84	fetishshaman	fetishshaman	10	15	14	13				40	45	45	0	2	3	15	18	22	66	66	66	50	50	50																			1	1							1		1			1	1												FetishInferno	A1	11	FetishAura	A1	5	Resurrect2	seq_fetishres	1																100	100	100	-50	-40	-33													10	23	60	25	60	33	2				15	15	15	5	130	214	170	154										130	210	200	520										130	210	100	260																																																				Act 3 Cast B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) Cast B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) Cast B	Act 3 (H) Champ B	Act 3 (H) Unique B				1				0
baboon7	665	baboon1	baboon8	4	TempleGuard	baboon1	lvl3lightningrodondeath	baboon	Baboon		BB	1													3	4		7	14	50	24	53	81	baboon	baboon	10	15	14	13				33	33	33	20	30	35	75	80	85	50	50	50	1	2	3																			1	1									1			1	1							1																													100	100	100	-50	-40	-33													10	23	60	25	60	33	2				15	15	15	5	214	302	170	194	102	302	184	102	302	184				180	270	220	220	100	110	132	100	110	130				180	270	110	110	50	55	120	50	55	130				A1	ltng					50	30	90		50	30	90																														Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
baboon8	666	baboon1		3	TempleGuard	baboon1	lvl3twinpeaksondeath	baboon	Baboon		BB	1													3	4		7	14	50	24	53	81	baboon	baboon	10	15	14	13				33	33	33	20	30	35	75	80	85	50	50	50	1	2	3																			1	1									1			1	1							1																													100	100	100	-50	-40	-33													36	30	40	52	40	38	2				15	15	15	5	214	302	170	194	102	302	184	102	302	184				180	270	220	220	100	110	132	100	110	130				180	270	110	110	50	55	120	50	55	130				A1	fire					50	30	90		50	30	90																														Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
unraveler6	667	unraveler1	unraveler7	4	Guardian	unraveler1	lvl3ghostlydaggers	unraveler	GreaterMummy	raises undead	GY	1													1	1		5	5	50	40	64	85	unraveler	unraveler	10	15	14	13				85	85	85	45	50	55	55	55	55	85	90	95	24	27	31											mummyex								1							1			1			1	1												Resurrect2	seq_mummyres	1	Bestow	seq_mummyres	1	UnHolyBoltEx	seq_mummyres	1																100	66	33	-50	-40	-33						50		25	25	25	25	50	33	20	30	100	30	34	2				15	15	15	5	384	470	168	422	242	306	186							340	420	240	600	100	110	176							340	420	120	300	110	121	160							A1	pois	30	75	95	50	30	75	94	1500	30	90	113	50																													Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) Cast B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
unraveler7	668	unraveler1	unraveler8	2	Unraveler	unraveler1	lvl3fanofknives	unraveler	GreaterMummy	raises undead	GY	1													1	1		5	5	50	40	64	85	unraveler	unraveler	10	15	14	13				85	85	85	45	50	55	55	55	55	85	90	95	24	27	31											mummyex								1							1			1			1	1												Resurrect2	seq_mummyres	1	Bestow	seq_mummyres	1	UnHolyBoltEx	seq_mummyres	1																100	66	33	-50	-40	-33						50		25	25	25	25	50	26	35	40	30	50	28	2				15	15	15	5	384	470	168	422	242	306	186							340	420	240	600	100	110	176							340	420	120	300	110	121	160							A1	pois	30	75	95	50	30	75	94	1500	30	90	113	50																													Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) Cast B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
unraveler8	669	unraveler1	unraveler9	4	Horadrim Ancient	unraveler1	lvl3arrowhailondeath	unraveler	GreaterMummy	raises undead	GY	1													1	1		5	5	50	40	64	85	unraveler	unraveler	10	15	14	13				85	85	85	45	50	55	55	55	55	85	90	95	24	27	31											mummyex								1							1			1			1	1												Resurrect2	seq_mummyres	1	Bestow	seq_mummyres	1	UnHolyBoltEx	seq_mummyres	1																100	66	33	-50	-40	-33						50		25	25	25	25	50	10	23	60	25	60	33	2				15	15	15	5	384	470	168	422	242	306	186							340	420	240	600	100	110	176							340	420	120	300	110	121	160							A1	pois	30	75	95	50	30	75	94	1500	30	90	113	50																													Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) Cast B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
unraveler9	670	unraveler1		2	Horadrim Ancient	unraveler1	lvl3lightningrodondeath	unraveler	GreaterMummy	raises undead	GY	1													1	1		5	5	50	45	64	85	unraveler	unraveler	10	15	14	13				85	85	85	45	50	55	55	55	55	85	90	95	24	27	31											mummyex								1							1			1			1	1												Resurrect2	seq_mummyres	1	Bestow	seq_mummyres	1	UnHolyBoltEx	seq_mummyres	1																100	66	33	-50	-40	-33						50		25	25	25	25	50	10	23	60	25	60	33	2				15	15	15	5	384	470	168	422	242	306	186							340	420	240	600	100	110	176							340	420	120	300	110	121	160							A1	pois	30	75	95	50	30	75	94	1500	30	90	113	50																													Act 5 Cast B	Act 5 Champ B	Act 5 Unique B		Act 5 (N) Cast B	Act 5 (N) Champ B	Act 5 (N) Unique B		Act 5 (H) Cast B	Act 5 (H) Champ B	Act 5 (H) Unique B								0
zealot4	671	zealot1	zealot5	1	Zealot	zealot1	lvl3twinpeaksondeath	zakarum	ZakarumZealot		ZZ	1													2	3		6	11	50	24	53	82	zealot	zealot	10	15	14	13				85	90	95	65	65	65	50	50	50	70	80	90																						1	1									1			1	1																																				100	100	100	-50	-40	-33													36	30	40	52	40	38	2				15	15	15	5	262	346	170	200	114	202	184	114	125	184				240	300	160	160	100	110	110	100	110	115				240	300	80	80	60	66	100	60	66	115																																														Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
zealot5	672	zealot1		2	Zealot	zealot1	lvl3ghostlydaggers	zakarum	ZakarumZealot		ZZ	1													2	3		6	11	50	24	53	82	zealot	zealot	10	15	14	13				85	90	95	65	65	65	50	50	50	70	80	90																						1	1									1			1	1																																				100	100	100	-50	-40	-33																			2				15	15	15	5	262	346	170	200	114	202	184	114	125	184				240	300	160	160	100	110	110	100	110	115				240	300	80	80	60	66	100	60	66	115																																														Act 3 H2H B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) H2H B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) H2H B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
cantor5	673	cantor1	cantor6	1	Heirophant	cantor1	lvl3fanofknives	zakarum	ZakarumPriest	heals Zealots and Cantors	ZP	1	1						zealot4				2	4	1	2		6	6	50	24	57	84	cantor	cantor	10	15	14	13				40	40	40	10	16	25	65	75	85	40	55	75	120	120	120	36	38	40																1										1			1	1												ZakarumHeal	S1	3	ZakarumLightning	S1	1	MonTeleport	S1	1	MonBlizzard	S1	1													100	100	100	-50	-40	-33													33	20	30	30	100	34	2				15	15	15	5	262	346	170	212	138	302	184							180	260	150	260	80	88	99							180	260	75	130	40	44	90							A1	cold	75	31	68	25	75	30	60	50	75	30	60	50																													Act 3 Cast B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) Cast B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) Cast B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
cantor6	674	cantor1	cantor7	2	Heirophant	cantor1	lvl3arrowhailondeath	zakarum	ZakarumPriest	heals Zealots and Cantors	ZP	1	1						zealot5				2	4	1	2		6	6	50	24	57	84	cantor	cantor	10	15	14	13				40	40	40	10	16	25	65	75	85	40	55	75	120	120	120	36	38	40																1										1			1	1												ZakarumHeal	S1	3	ZakarumLightning	S1	1	MonTeleport	S1	1	MonBlizzard	S1	1													100	100	100	-50	-40	-33													26	35	40	30	50	28	2				15	15	15	5	262	346	170	212	138	302	184							180	260	150	260	80	88	99							180	260	75	130	40	44	90							A1	cold	75	31	68	25	75	30	60	50	75	30	60	50																													Act 3 Cast B	Act 3 Champ B	Act 3 Unique B		Act 3 (N) Cast B	Act 3 (N) Champ B	Act 3 (N) Unique B		Act 3 (H) Cast B	Act 3 (H) Champ B	Act 3 (H) Unique B								0
vilemother4	675	vilemother1	vilemother5	2	Grotesque	vilemother1	lvl3lightningrodondeath	vilekind	VileMother		VM	1			vilechild4	0	0	NU							2	3		7	7	50	30	57	85	vilemother	vilemother	10	15	14	13				16	19	22	5	6	6	30	35	40	80	90	95	70	60	50	30	30	30	10	8	7													1	1							1		1			1	1												Nest	seq_vileres	1																						100	75	50	-50	-40	-33					40						70		10	23	60	25	60	33	2				15	15	15	5	456	588	126	336	180	380	184							400	500	160	260	100	110	121							400	500	80	130	70	77	110							A1	pois					20	19	19	75	30	23	23	50																													Act 4 Cast B	Act 4 Champ B	Act 4 Unique B		Act 4 (N) Cast B	Act 4 (N) Champ B	Act 4 (N) Unique B		Act 4 (H) Cast B	Act 4 (H) Champ B	Act 4 (H) Unique B								0
vilemother5	676	vilemother1		0	FleshSpawner	vilemother1	lvl3twinpeaksondeath	vilekind	VileMother		VM	1			vilechild5	0	0	NU							2	3		7	7	50	30	57	85	vilemother	vilemother	10	15	14	13				16	19	22	5	6	6	30	35	40	80	90	95	70	60	50	30	30	30	10	8	7													1	1							1		1			1	1												Nest	seq_vileres	1																						100	75	50	-50	-40	-33					40						70		10	23	60	25	60	33	2				15	15	15	5	456	588	126	336	180	380	184							400	500	160	260	100	110	121							400	500	80	130	70	77	110							A1	cold					20	40	50	50	30	40	50	50																													Act 4 Cast B	Act 4 Champ B	Act 4 Unique B		Act 4 (N) Cast B	Act 4 (N) Champ B	Act 4 (N) Unique B		Act 4 (H) Cast B	Act 4 (H) Champ B	Act 4 (H) Unique B								0
vilechild4	677	vilechild1	vilechild5	2	GrotesqueWyrm	vilechild1		vilekind	VileDog		VC	1													2	3		10	12	50	30	57	85	vilechild	vilechild	10	15	14	13				80	85	90	10	10	10	80	85	90																									1	1							1					1	1							1																													100	75	50	-50	-40	-33					40						70		36	30	40	52	40	38	2				15	15	15	5	110	168	168	178	96	148	302							100	140	140	80	80	88	94							100	140	70	40	40	44	85							A1	pois					5	13	13	50	9	15	15	50																													Act 4 Cast A	Act 4 Champ A	Act 4 Unique A		Act 4 (N) Cast A	Act 4 (N) Champ A	Act 4 (N) Unique A		Act 4 (H) Cast A	Act 4 (H) Champ A	Act 4 (H) Unique A								0
vilechild5	678	vilechild1	vilechild6	0	FleshBeast	vilechild1		vilekind	VileDog		VC	1													2	3		10	12	50	30	57	85	vilechild	vilechild	10	15	14	13				80	85	90	10	10	10	80	85	90																									1	1							1					1	1							1																													100	75	50	-50	-40	-33					40						70		33	20	30	30	30	100	2				15	15	15	5	110	168	168	178	96	148	302							100	140	140	80	80	88	94							100	140	70	40	40	44	85							A1	cold					5	25	35	50	9	25	35	50																													Act 4 Cast A	Act 4 Champ A	Act 4 Unique A		Act 4 (N) Cast A	Act 4 (N) Champ A	Act 4 (N) Unique A		Act 4 (H) Cast A	Act 4 (H) Champ A	Act 4 (H) Unique A								0
sandmaggot6	679	sandmaggot1		4	WorldKiller	sandmaggot1		sandmaggot	SandMaggot	Lays Eggs	SM	1			maggotegg6	0	0	S1							2	3		4	4	50	27	57	85	sandmaggot	sandmaggot	10	15	14	13				55	55	55	70	70	70	2	3	4	90	90	90	80	80	80											goospitex								1													1	1												MagottUp	seq_maggotup	1	MagottDown	seq_maggotdown	1	MagottLay	seq_maggotlay	1																100	75	50	-50	-40	-33													26	35	40	30	50	28	2				15	15	15	5	280	344	168	254	178	378	186							220	300	230	250	140	154	83							220	300	115	125	70	77	75																																																	Act 4 H2H A	Act 4 Champ A	Act 4 Unique A		Act 4 (N) H2H A	Act 4 (N) Champ A	Act 4 (N) Unique A		Act 4 (H) H2H A	Act 4 (H) Champ A	Act 4 (H) Unique A								0
